address,country_code,country_name,total_events,counters
40.71.169.235,US,United States,112,http/php_files_scan:94|http/not_a_browser:18
51.91.116.150,FR,France,31,ssh/user-enumeration:31
141.98.9.33,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.9.31,LT,Republic of Lithuania,2,ssh/user-enumeration:2
2.49.221.240,AE,United Arab Emirates,2,ssh/user-enumeration:2
141.98.9.36,LT,Republic of Lithuania,2,ssh/user-enumeration:2
111.231.32.127,CN,China,1,ssh/user-enumeration:1
141.98.9.34,LT,Republic of Lithuania,1,ssh/user-enumeration:1
49.235.100.147,CN,China,1,ssh/user-enumeration:1
146.59.145.59,FR,France,1,ssh/user-enumeration:1
46.218.85.69,FR,France,1,ssh/user-enumeration:1
45.138.72.212,RU,Russia,1,ssh/user-enumeration:1
51.158.112.98,FR,France,1,ssh/user-enumeration:1
41.223.142.211,BW,Botswana,1,ssh/user-enumeration:1
141.98.9.35,LT,Republic of Lithuania,1,ssh/user-enumeration:1
150.136.160.141,US,United States,1,ssh/user-enumeration:1
68.183.53.170,US,United States,1,ssh/user-enumeration:1
106.13.197.159,CN,China,1,ssh/user-enumeration:1
39.101.1.61,CN,China,1,http/php_files_scan:1
45.125.222.120,BD,Bangladesh,1,ssh/user-enumeration:1
185.220.102.251,DE,Germany,1,ssh/user-enumeration:1
182.254.172.63,CN,China,1,ssh/user-enumeration:1
61.148.56.158,CN,China,1,ssh/user-enumeration:1
51.210.40.91,FR,France,1,ssh/user-enumeration:1
139.59.255.166,SG,Singapore,1,ssh/user-enumeration:1
122.51.136.128,CN,China,1,ssh/user-enumeration:1
116.203.80.38,DE,Germany,1,ssh/user-enumeration:1
115.213.228.118,CN,China,1,ssh/user-enumeration:1
173.212.206.46,DE,Germany,1,http/php_files_scan:1
77.27.168.117,ES,Spain,1,ssh/user-enumeration:1
141.98.9.32,LT,Republic of Lithuania,1,ssh/user-enumeration:1
161.35.124.170,US,United States,1,ssh/user-enumeration:1
200.219.207.42,BR,Brazil,1,ssh/user-enumeration:1
164.90.215.39,DE,Germany,1,ssh/user-enumeration:1
