address,country_code,country_name,total_events,counters
188.125.19.69,HR,Croatia,25,ssh/user-enumeration:25
87.251.77.206,RU,Russia,14,ssh/user-enumeration:14
171.251.22.59,VN,Vietnam,9,ssh/user-enumeration:9
104.237.233.103,US,United States,5,ssh/user-enumeration:5
192.3.136.72,US,United States,5,ssh/user-enumeration:5
37.46.150.82,NL,Netherlands,5,http/php_files_scan:5
171.235.84.21,VN,Vietnam,5,ssh/user-enumeration:5
91.241.19.84,RU,Russia,4,http/CVE-2017-9841:2|http/ThinkPHP RCE:1|http/XDebug:1
2600:3c01::f03c:92ff:fe78:539,US,United States,4,http/not_a_browser:4
54.234.82.173,US,United States,3,http/not_a_browser:3
186.179.100.14,CO,Colombia,2,ssh/user-enumeration:2
86.101.112.75,HU,Hungary,2,ssh/user-enumeration:2
40.117.233.252,US,United States,2,http/php_files_scan:2
51.68.35.2,FR,France,2,http/not_a_browser:2
200.216.31.148,BR,Brazil,1,ssh/user-enumeration:1
