address,country_code,country_name,total_events,counters
199.19.72.64,US,United States,7,http/not_a_browser:7
45.14.224.118,NL,Netherlands,5,ssh/user-enumeration:5
173.208.44.90,US,United States,1,http/php_files_scan:1
94.103.85.175,RU,Russia,1,http/php_files_scan:1
49.232.50.87,CN,China,1,ssh/user-enumeration:1
129.204.89.21,CN,China,1,ssh/user-enumeration:1
190.0.8.134,CO,Colombia,1,ssh/user-enumeration:1
185.31.163.237,RU,Russia,1,http/php_files_scan:1
51.68.190.223,FR,France,1,ssh/user-enumeration:1
139.59.79.152,IN,India,1,ssh/user-enumeration:1
