address,country_code,country_name,total_events,counters
51.91.116.150,FR,France,31,ssh/user-enumeration:31
188.165.210.14,FR,France,8,http/WP-File-Manager RCE:4|http/php_files_scan:4
190.171.182.186,CL,Chile,8,ssh/user-enumeration:8
193.151.128.91,IR,Iran,5,ssh/user-enumeration:5
87.251.74.36,RU,Russia,3,ssh/user-enumeration:3
141.98.9.31,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.9.36,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.9.33,LT,Republic of Lithuania,2,ssh/user-enumeration:2
51.81.34.189,US,United States,1,ssh/user-enumeration:1
158.69.194.115,CA,Canada,1,ssh/user-enumeration:1
86.101.56.141,HU,Hungary,1,ssh/user-enumeration:1
198.100.146.67,CA,Canada,1,ssh/user-enumeration:1
49.234.93.115,CN,China,1,ssh/user-enumeration:1
68.168.142.91,US,United States,1,ssh/user-enumeration:1
58.27.95.2,MY,Malaysia,1,ssh/user-enumeration:1
4.17.231.197,US,United States,1,ssh/user-enumeration:1
179.48.228.10,BR,Brazil,1,ssh/user-enumeration:1
111.229.188.72,CN,China,1,ssh/user-enumeration:1
132.232.26.42,CN,China,1,ssh/user-enumeration:1
141.98.9.34,LT,Republic of Lithuania,1,ssh/user-enumeration:1
49.232.43.192,CN,China,1,ssh/user-enumeration:1
187.60.169.230,BR,Brazil,1,ssh/user-enumeration:1
175.24.131.113,CN,China,1,ssh/user-enumeration:1
128.199.177.224,SG,Singapore,1,ssh/user-enumeration:1
36.91.38.31,ID,Indonesia,1,ssh/user-enumeration:1
181.52.249.213,CO,Colombia,1,ssh/user-enumeration:1
45.140.165.219,GB,United Kingdom,1,ssh/user-enumeration:1
2.227.254.144,IT,Italy,1,ssh/user-enumeration:1
141.98.9.32,LT,Republic of Lithuania,1,ssh/user-enumeration:1
37.187.107.217,FR,France,1,ssh/user-enumeration:1
106.13.75.154,CN,China,1,ssh/user-enumeration:1
160.124.103.55,ZA,South Africa,1,ssh/user-enumeration:1
141.98.9.35,LT,Republic of Lithuania,1,ssh/user-enumeration:1
49.233.32.245,CN,China,1,ssh/user-enumeration:1
159.65.8.65,SG,Singapore,1,ssh/user-enumeration:1
14.56.180.103,KR,South Korea,1,ssh/user-enumeration:1
157.97.80.205,ES,Spain,1,ssh/user-enumeration:1
49.232.162.235,CN,China,1,ssh/user-enumeration:1
91.132.103.85,RU,Russia,1,ssh/user-enumeration:1
64.227.77.253,NL,Netherlands,1,ssh/user-enumeration:1
167.71.177.236,US,United States,1,ssh/user-enumeration:1
91.121.211.34,FR,France,1,ssh/user-enumeration:1
