address,country_code,country_name,total_events,counters
118.27.19.93,JP,Japan,46,ssh/user-enumeration:46
193.228.91.11,GB,United Kingdom,15,ssh/user-enumeration:15
103.133.104.215,VN,Vietnam,3,ssh/user-enumeration:3
194.180.224.130,US,United States,2,ssh/user-enumeration:2
220.186.189.189,CN,China,1,ssh/user-enumeration:1
80.28.211.131,ES,Spain,1,ssh/user-enumeration:1
49.135.44.119,JP,Japan,1,ssh/user-enumeration:1
171.5.140.60,TH,Thailand,1,ssh/user-enumeration:1
27.66.44.57,VN,Vietnam,1,ssh/user-enumeration:1
103.21.142.12,CN,China,1,http/php_files_scan:1
128.199.123.0,SG,Singapore,1,ssh/user-enumeration:1
52.229.123.208,CA,Canada,1,ssh/user-enumeration:1
