address,country_code,country_name,total_events,counters
49.247.213.18,KR,South Korea,2,ssh/user-enumeration:2
180.76.156.178,CN,China,2,ssh/user-enumeration:2
51.91.110.51,FR,France,2,ssh/user-enumeration:2
139.162.122.110,JP,Japan,2,ssh/user-enumeration:2
162.243.237.90,US,United States,2,ssh/user-enumeration:2
141.98.10.211,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.10.212,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.10.214,LT,Republic of Lithuania,1,ssh/user-enumeration:1
