address,country_code,country_name,total_events,counters
40.71.169.235,US,United States,86,http/php_files_scan:72|http/not_a_browser:14
118.27.19.93,JP,Japan,40,ssh/user-enumeration:40
185.132.53.14,DE,Germany,5,ssh/user-enumeration:5
141.98.9.165,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.9.166,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.9.162,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.9.163,LT,Republic of Lithuania,2,ssh/user-enumeration:2
4.17.231.208,US,United States,1,ssh/user-enumeration:1
81.68.97.184,CN,China,1,ssh/user-enumeration:1
178.32.221.142,FR,France,1,ssh/user-enumeration:1
64.225.121.105,US,United States,1,ssh/user-enumeration:1
130.61.227.100,DE,Germany,1,ssh/user-enumeration:1
141.98.9.164,LT,Republic of Lithuania,1,ssh/user-enumeration:1
141.98.9.167,LT,Republic of Lithuania,1,ssh/user-enumeration:1
195.133.32.98,RU,Russia,1,ssh/user-enumeration:1
106.12.7.86,CN,China,1,ssh/user-enumeration:1
119.45.187.6,CN,China,1,ssh/user-enumeration:1
45.119.82.251,VN,Vietnam,1,ssh/user-enumeration:1
51.68.88.26,FR,France,1,ssh/user-enumeration:1
113.210.125.26,MY,Malaysia,1,ssh/user-enumeration:1
139.59.129.45,DE,Germany,1,ssh/user-enumeration:1
52.183.18.243,US,United States,1,http/php_files_scan:1
171.224.180.91,VN,Vietnam,1,ssh/user-enumeration:1
133.130.97.166,JP,Japan,1,ssh/user-enumeration:1
198.12.84.221,US,United States,1,ssh/user-enumeration:1
180.242.56.232,ID,Indonesia,1,ssh/user-enumeration:1
65.49.20.69,US,United States,1,ssh/user-enumeration:1
118.25.18.97,CN,China,1,ssh/user-enumeration:1
118.24.158.42,CN,China,1,ssh/user-enumeration:1
35.245.33.180,US,United States,1,ssh/user-enumeration:1
124.29.236.163,PK,Pakistan,1,ssh/user-enumeration:1
112.26.113.106,CN,China,1,ssh/user-enumeration:1
194.61.24.102,NL,Netherlands,1,http/php_files_scan:1
216.80.102.155,US,United States,1,ssh/user-enumeration:1
154.113.1.142,NG,Nigeria,1,ssh/user-enumeration:1
206.189.138.99,IN,India,1,ssh/user-enumeration:1
88.119.127.92,LT,Republic of Lithuania,1,ssh/user-enumeration:1
81.70.43.144,CN,China,1,ssh/user-enumeration:1
116.107.160.35,VN,Vietnam,1,ssh/user-enumeration:1
120.86.127.45,CN,China,1,ssh/user-enumeration:1
115.99.14.202,IN,India,1,ssh/user-enumeration:1
210.211.96.131,VN,Vietnam,1,ssh/user-enumeration:1
