address,country_code,country_name,total_events,counters
207.154.242.82,DE,Germany,10,ssh/user-enumeration:10
181.116.50.170,AR,Argentina,2,ssh/user-enumeration:2
142.93.68.181,US,United States,2,ssh/user-enumeration:2
14.162.179.74,VN,Vietnam,2,ssh/user-enumeration:2
51.38.50.99,FR,France,2,ssh/user-enumeration:2
165.232.113.222,DE,Germany,2,ssh/user-enumeration:2
157.245.66.171,NL,Netherlands,2,ssh/user-enumeration:2
159.89.115.126,CA,Canada,2,ssh/user-enumeration:2
59.45.76.90,CN,China,2,ssh/user-enumeration:2
157.245.196.164,SG,Singapore,2,ssh/user-enumeration:2
65.31.127.80,US,United States,2,ssh/user-enumeration:2
106.13.225.60,CN,China,2,ssh/user-enumeration:2
129.226.64.39,HK,Hong Kong,2,ssh/user-enumeration:2
133.242.155.85,JP,Japan,2,ssh/user-enumeration:2
138.68.238.242,US,United States,2,ssh/user-enumeration:2
68.116.41.6,US,United States,2,ssh/user-enumeration:2
104.248.57.44,US,United States,2,ssh/user-enumeration:2
109.73.12.36,RU,Russia,2,ssh/user-enumeration:2
59.45.142.12,CN,China,2,ssh/user-enumeration:2
121.165.140.242,KR,South Korea,2,ssh/user-enumeration:2
46.101.114.250,DE,Germany,2,ssh/user-enumeration:2
47.116.16.33,CN,China,2,http/php_files_scan:2
91.183.60.122,BE,Belgium,2,ssh/user-enumeration:2
125.212.203.113,VN,Vietnam,2,ssh/user-enumeration:2
134.175.217.161,CN,China,2,ssh/user-enumeration:2
79.120.118.82,RU,Russia,2,ssh/user-enumeration:2
178.128.121.137,SG,Singapore,2,ssh/user-enumeration:2
122.208.129.44,JP,Japan,2,ssh/user-enumeration:2
114.4.110.189,ID,Indonesia,2,ssh/user-enumeration:2
13.90.25.234,US,United States,1,http/php_files_scan:1
118.24.6.27,CN,China,1,http/php_files_scan:1
52.149.210.1,US,United States,1,http/php_files_scan:1
