address,country_code,country_name,total_events,counters
194.180.224.103,US,United States,10,ssh/user-enumeration:10
207.154.242.25,DE,Germany,10,ssh/user-enumeration:10
141.98.9.163,LT,Republic of Lithuania,4,ssh/user-enumeration:4
141.98.9.165,LT,Republic of Lithuania,4,ssh/user-enumeration:4
37.99.251.113,IT,Italy,4,ssh/user-enumeration:4
141.98.9.162,LT,Republic of Lithuania,4,ssh/user-enumeration:4
141.98.9.166,LT,Republic of Lithuania,4,ssh/user-enumeration:4
103.28.32.18,VN,Vietnam,2,ssh/user-enumeration:2
113.31.102.234,CN,China,2,ssh/user-enumeration:2
188.166.58.179,NL,Netherlands,2,ssh/user-enumeration:2
95.182.122.131,RU,Russia,2,ssh/user-enumeration:2
141.98.9.164,LT,Republic of Lithuania,2,ssh/user-enumeration:2
45.82.75.85,DE,Germany,2,ssh/user-enumeration:2
165.232.44.36,GB,United Kingdom,2,ssh/user-enumeration:2
68.183.76.246,DE,Germany,2,ssh/user-enumeration:2
159.203.184.19,US,United States,2,ssh/user-enumeration:2
194.180.224.130,US,United States,2,ssh/user-enumeration:2
51.75.158.163,FR,France,2,ssh/user-enumeration:2
142.93.154.174,CA,Canada,2,ssh/user-enumeration:2
139.226.34.78,CN,China,2,ssh/user-enumeration:2
167.99.166.195,US,United States,2,ssh/user-enumeration:2
179.93.149.17,BR,Brazil,2,ssh/user-enumeration:2
43.254.153.84,CN,China,2,ssh/user-enumeration:2
111.229.211.66,CN,China,2,ssh/user-enumeration:2
123.30.249.49,VN,Vietnam,2,ssh/user-enumeration:2
152.136.254.204,CN,China,2,ssh/user-enumeration:2
188.64.132.51,RU,Russia,2,ssh/user-enumeration:2
178.33.67.12,FR,France,2,ssh/user-enumeration:2
141.98.9.167,LT,Republic of Lithuania,2,ssh/user-enumeration:2
91.225.196.20,UA,Ukraine,2,ssh/user-enumeration:2
99.190.102.182,US,United States,1,http/not_a_browser:1
110.229.217.195,CN,China,1,http/php_files_scan:1
83.97.20.46,RO,Romania,1,http/not_a_browser:1
