address,country_code,country_name,total_events,counters
87.251.77.206,RU,Russia,13,ssh/user-enumeration:13
23.94.186.6,US,United States,5,ssh/user-enumeration:5
209.141.53.219,US,United States,5,ssh/user-enumeration:5
45.155.205.108,DE,Germany,4,http/CVE-2017-9841:2|http/XDebug:1|http/ThinkPHP RCE:1
39.48.4.8,PK,Pakistan,3,http/CVE-2017-9841:1|http/not_a_browser:2
174.24.191.223,US,United States,2,ssh/user-enumeration:2
167.172.166.193,DE,Germany,2,ssh/user-enumeration:2
138.197.179.100,DE,Germany,2,ssh/user-enumeration:2
95.216.139.236,FI,Finland,2,http/not_a_browser:2
178.128.205.229,DE,Germany,2,ssh/user-enumeration:2
71.221.124.154,US,United States,2,ssh/user-enumeration:2
71.219.201.99,US,United States,2,ssh/user-enumeration:2
34.251.241.226,IE,Ireland,2,http/php_files_scan:2
18.229.73.207,BR,Brazil,2,http/php_files_scan:2
45.155.205.86,DE,Germany,2,ssh/user-enumeration:2
165.22.26.88,DE,Germany,1,ssh/user-enumeration:1
159.89.110.115,DE,Germany,1,ssh/user-enumeration:1
104.244.72.168,US,United States,1,ssh/user-enumeration:1
159.89.30.109,DE,Germany,1,ssh/user-enumeration:1
47.92.7.59,CN,China,1,http/php_files_scan:1
138.68.89.69,DE,Germany,1,ssh/user-enumeration:1
157.230.16.91,DE,Germany,1,ssh/user-enumeration:1
