address,country_code,country_name,total_events,counters
194.180.224.115,US,United States,10,ssh/user-enumeration:10
194.67.93.153,RU,Russia,2,ssh/user-enumeration:2
213.60.19.18,ES,Spain,2,ssh/user-enumeration:2
3.129.128.165,US,United States,2,ssh/user-enumeration:2
114.67.89.247,CN,China,2,ssh/user-enumeration:2
206.189.198.237,US,United States,2,ssh/user-enumeration:2
89.232.192.40,RU,Russia,2,ssh/user-enumeration:2
120.70.100.2,CN,China,2,ssh/user-enumeration:2
182.151.3.137,CN,China,2,ssh/user-enumeration:2
222.82.214.218,CN,China,2,ssh/user-enumeration:2
117.223.136.107,IN,India,2,ssh/user-enumeration:2
81.84.249.147,PT,Portugal,2,ssh/user-enumeration:2
27.128.162.112,CN,China,2,ssh/user-enumeration:2
222.109.26.50,KR,South Korea,2,ssh/user-enumeration:2
119.45.114.87,CN,China,2,ssh/user-enumeration:2
103.92.24.240,VN,Vietnam,2,ssh/user-enumeration:2
200.165.167.10,BR,Brazil,2,ssh/user-enumeration:2
65.49.20.69,US,United States,2,ssh/user-enumeration:2
183.6.107.68,CN,China,2,ssh/user-enumeration:2
152.136.184.80,CN,China,2,ssh/user-enumeration:2
45.162.123.9,BR,Brazil,2,ssh/user-enumeration:2
106.12.163.87,CN,China,2,ssh/user-enumeration:2
192.144.253.167,CN,China,2,ssh/user-enumeration:2
119.45.42.173,CN,China,2,ssh/user-enumeration:2
192.241.202.169,US,United States,2,ssh/user-enumeration:2
165.227.72.166,US,United States,2,ssh/user-enumeration:2
129.204.152.84,CN,China,2,ssh/user-enumeration:2
68.168.142.29,US,United States,2,ssh/user-enumeration:2
114.67.83.42,CN,China,2,ssh/user-enumeration:2
190.186.42.130,BO,Bolivia,2,ssh/user-enumeration:2
49.232.21.97,CN,China,1,ssh/user-enumeration:1
72.53.208.46,CA,Canada,1,http/not_a_browser:1
