address,country_code,country_name,total_events,counters
129.146.243.234,US,United States,41,http/php_files_scan:41
178.128.205.0,DE,Germany,14,ssh/user-enumeration:14
87.251.77.206,RU,Russia,13,ssh/user-enumeration:13
165.22.179.158,US,United States,10,ssh/user-enumeration:10
106.12.21.27,CN,China,8,http/php_files_scan:8
188.166.37.50,NL,Netherlands,5,ssh/user-enumeration:5
20.64.248.52,US,United States,4,http/not_a_browser:4
91.241.19.84,RU,Russia,4,http/XDebug:1|http/ThinkPHP RCE:1|http/CVE-2017-9841:2
167.114.215.74,CA,Canada,1,http/not_a_browser:1
79.89.61.90,FR,France,1,http/not_a_browser:1
