address,country_code,country_name,total_events,counters
185.117.119.189,FI,Finland,10,ssh/user-enumeration:10
92.63.199.9,RU,Russia,8,ssh/user-enumeration:8
188.166.109.215,NL,Netherlands,5,ssh/user-enumeration:5
167.71.34.115,DE,Germany,5,ssh/user-enumeration:5
104.248.193.0,NL,Netherlands,5,ssh/user-enumeration:5
167.71.36.193,DE,Germany,5,ssh/user-enumeration:5
104.248.200.235,NL,Netherlands,5,ssh/user-enumeration:5
45.155.205.108,DE,Germany,4,http/ThinkPHP RCE:1|http/XDebug:1|http/CVE-2017-9841:2
51.159.29.96,FR,France,4,ssh/user-enumeration:4
52.247.201.54,US,United States,3,http/CVE-2017-9841:3
81.161.63.254,CN,China,3,ssh/user-enumeration:3
84.119.226.24,DE,Germany,2,ssh/user-enumeration:2
72.69.217.132,US,United States,2,ssh/user-enumeration:2
76.7.101.187,US,United States,2,ssh/user-enumeration:2
66.235.19.148,US,United States,2,ssh/user-enumeration:2
18.194.196.202,DE,Germany,2,http/php_files_scan:2
193.142.146.4,NL,Netherlands,2,http/php_files_scan:2
138.68.89.69,DE,Germany,2,ssh/user-enumeration:2
89.7.203.104,ES,Spain,2,ssh/user-enumeration:2
162.247.73.192,US,United States,2,ssh/user-enumeration:2
174.125.48.39,US,United States,2,ssh/user-enumeration:2
91.243.45.39,RU,Russia,1,ssh/user-enumeration:1
149.202.165.212,FR,France,1,http/not_a_browser:1
174.138.12.116,NL,Netherlands,1,ssh/user-enumeration:1
176.31.40.50,FR,France,1,http/php_files_scan:1
192.241.202.144,US,United States,1,http/not_a_browser:1
165.22.95.53,DE,Germany,1,ssh/user-enumeration:1
36.84.158.194,ID,Indonesia,1,http/php_files_scan:1
51.159.20.72,FR,France,1,http/not_a_browser:1
104.248.248.77,DE,Germany,1,ssh/user-enumeration:1
46.105.100.82,FR,France,1,http/php_files_scan:1
