address,country_code,country_name,total_events,counters
46.105.31.249,FR,France,58,ssh/user-enumeration:58
82.65.104.195,FR,France,4,ssh/user-enumeration:4
51.75.18.215,FR,France,2,ssh/user-enumeration:2
118.96.165.187,ID,Indonesia,2,ssh/user-enumeration:2
219.101.192.141,JP,Japan,2,ssh/user-enumeration:2
220.121.58.55,KR,South Korea,2,ssh/user-enumeration:2
58.244.188.162,CN,China,2,ssh/user-enumeration:2
124.137.205.59,KR,South Korea,2,ssh/user-enumeration:2
123.206.219.211,CN,China,2,ssh/user-enumeration:2
137.117.99.213,US,United States,1,http/php_files_scan:1
176.113.115.214,RU,Russia,1,http/CVE-2017-9841:1
47.244.233.214,US,United States,1,http/php_files_scan:1
183.83.152.231,IN,India,1,http/php_files_scan:1
