address,country_code,country_name,total_events,counters
51.195.138.52,FR,France,82,ssh/user-enumeration:82
205.185.125.189,US,United States,15,ssh/user-enumeration:15
81.161.63.254,CN,China,6,ssh/user-enumeration:6
64.227.115.49,DE,Germany,5,ssh/user-enumeration:5
206.189.80.120,SG,Singapore,5,ssh/user-enumeration:5
45.155.205.108,DE,Germany,4,http/CVE-2017-9841:2|http/ThinkPHP RCE:1|http/XDebug:1
176.31.40.50,FR,France,3,http/php_files_scan:3
3.238.230.156,US,United States,3,http/not_a_browser:3
13.90.157.140,US,United States,3,http/not_a_browser:2|http/CVE-2017-9841:1
46.128.92.113,DE,Germany,2,ssh/user-enumeration:2
98.125.193.62,US,United States,2,ssh/user-enumeration:2
138.68.89.69,DE,Germany,1,ssh/user-enumeration:1
114.113.233.210,CN,China,1,http/not_a_browser:1
139.59.144.132,DE,Germany,1,ssh/user-enumeration:1
101.37.116.183,CN,China,1,http/php_files_scan:1
2600:3c01::f03c:91ff:fee0:599a,US,United States,1,http/not_a_browser:1
104.248.248.77,DE,Germany,1,ssh/user-enumeration:1
207.154.249.183,DE,Germany,1,ssh/user-enumeration:1
209.141.53.219,US,United States,1,http/php_files_scan:1
188.165.211.206,FR,France,1,http/php_files_scan:1
195.54.160.134,RU,Russia,1,ssh/user-enumeration:1
35.174.170.30,US,United States,1,http/not_a_browser:1
181.94.228.95,PY,Paraguay,1,http/php_files_scan:1
199.19.226.67,US,United States,1,http/php_files_scan:1
139.59.128.39,DE,Germany,1,ssh/user-enumeration:1
