address,country_code,country_name,total_events,counters
141.98.9.31,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.10.214,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.10.209,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.10.211,LT,Republic of Lithuania,2,ssh/user-enumeration:2
176.113.115.214,RU,Russia,2,http/CVE-2017-9841:2
141.98.9.36,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.9.33,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.9.34,LT,Republic of Lithuania,1,ssh/user-enumeration:1
2001:8a0:7feb:e900:cbb:43f3:3506:7322,PT,Portugal,1,http/php_files_scan:1
41.251.42.239,MA,Morocco,1,ssh/user-enumeration:1
141.98.9.35,LT,Republic of Lithuania,1,ssh/user-enumeration:1
144.217.190.197,CA,Canada,1,http/php_files_scan:1
141.98.10.213,LT,Republic of Lithuania,1,ssh/user-enumeration:1
112.203.2.204,PH,Philippines,1,ssh/user-enumeration:1
110.44.115.244,NP,Nepal,1,http/php_files_scan:1
141.98.9.32,LT,Republic of Lithuania,1,ssh/user-enumeration:1
141.98.10.212,LT,Republic of Lithuania,1,ssh/user-enumeration:1
141.98.10.210,LT,Republic of Lithuania,1,ssh/user-enumeration:1
