address,country_code,country_name,total_events,counters
194.180.224.103,US,United States,10,ssh/user-enumeration:10
194.180.224.130,US,United States,4,ssh/user-enumeration:4
61.91.182.222,TH,Thailand,4,ssh/user-enumeration:4
192.42.116.23,NL,Netherlands,2,ssh/user-enumeration:2
197.5.145.88,TN,Tunisia,2,ssh/user-enumeration:2
119.60.252.242,CN,China,2,ssh/user-enumeration:2
3.213.156.102,US,United States,2,ssh/user-enumeration:2
122.166.216.212,IN,India,2,ssh/user-enumeration:2
62.67.57.38,DE,Germany,2,ssh/user-enumeration:2
51.254.36.178,FR,France,2,ssh/user-enumeration:2
43.254.156.237,CN,China,2,ssh/user-enumeration:2
191.162.159.2,BR,Brazil,2,ssh/user-enumeration:2
54.38.240.34,FR,France,2,ssh/user-enumeration:2
198.154.99.175,US,United States,2,ssh/user-enumeration:2
182.122.71.162,CN,China,2,ssh/user-enumeration:2
181.129.161.28,CO,Colombia,2,ssh/user-enumeration:2
64.225.39.69,US,United States,2,ssh/user-enumeration:2
1.235.192.218,KR,South Korea,2,ssh/user-enumeration:2
186.206.129.160,BR,Brazil,2,ssh/user-enumeration:2
121.131.232.156,KR,South Korea,2,ssh/user-enumeration:2
51.91.56.133,FR,France,2,ssh/user-enumeration:2
