address,country_code,country_name,total_events,counters
34.87.135.193,SG,Singapore,35,ssh/user-enumeration:35
34.121.151.160,US,United States,16,http/php_files_scan:7|http/not_a_browser:9
185.132.53.85,DE,Germany,5,ssh/user-enumeration:5
159.89.202.16,SG,Singapore,2,http/not_a_browser:2
141.98.9.33,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.9.36,LT,Republic of Lithuania,2,ssh/user-enumeration:2
141.98.9.31,LT,Republic of Lithuania,2,ssh/user-enumeration:2
136.232.30.174,IN,India,1,ssh/user-enumeration:1
141.98.9.34,LT,Republic of Lithuania,1,ssh/user-enumeration:1
141.98.9.35,LT,Republic of Lithuania,1,ssh/user-enumeration:1
61.133.232.254,CN,China,1,ssh/user-enumeration:1
167.99.137.75,DE,Germany,1,ssh/user-enumeration:1
46.101.184.178,DE,Germany,1,ssh/user-enumeration:1
221.122.108.33,CN,China,1,ssh/user-enumeration:1
87.251.77.206,RU,Russia,1,ssh/user-enumeration:1
141.98.9.32,LT,Republic of Lithuania,1,ssh/user-enumeration:1
